date,time,booking_status,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,booking_value,ride_distance,driver_ratings,customer_rating,payment_method,price_per_km,day,month,period,hour,iscompleted
2024-03-29,1900-01-01 11:52:38,Completed,Auto,Sadar Bazar Gurgaon,Dwarka Sector 21,7.4,16.9,369.0,9.46,4.2,4.8,Cash,39.00634249471459,Friday,3,Morning,11,1
2024-12-14,1900-01-01 21:35:22,Completed,eBike,Model Town,Ghitorni Village,2.4,21.6,458.0,29.74,4.4,4.2,Uber Wallet,15.400134498991259,Saturday,12,Night,21,1
2024-11-29,1900-01-01 19:00:46,Completed,Go Mini,Azadpur,Sarai Kale Khan,9.7,17.2,318.0,23.56,4.1,4.2,UPI,13.497453310696097,Friday,11,Evening,19,1
2024-10-26,1900-01-01 15:17:28,Completed,Auto,Manesar,Kadarpur,12.4,31.4,264.0,22.82,3.4,4.6,Uber Wallet,11.568799298860649,Saturday,10,Afternoon,15,1
2024-04-20,1900-01-01 19:07:24,Completed,Go Mini,Mayur Vihar,Arjangarh,7.4,38.2,500.0,29.69,4.6,3.7,UPI,16.84068710003368,Saturday,4,Evening,19,1
2024-12-20,1900-01-01 10:21:12,Completed,Premier Sedan,Connaught Place,Gwal Pahari,4.5,27.6,380.0,29.58,4.5,4.2,Debit Card,12.846517917511832,Friday,12,Morning,10,1
2024-09-03,1900-01-01 22:08:58,Completed,Auto,Ambience Mall,Mayur Vihar,10.6,17.9,469.0,40.09,4.6,3.9,UPI,11.698677974557246,Tuesday,9,Night,22,1
2024-10-01,1900-01-01 04:02:30,Completed,Go Mini,Vidhan Sabha,Barakhamba Road,5.0,29.3,154.0,14.93,4.7,4.6,Debit Card,10.314802411252511,Tuesday,10,Night,4,1
2024-07-28,1900-01-01 09:44:57,Completed,Go Sedan,Gurgaon Railway Station,Pulbangash,11.5,42.4,467.0,10.39,4.7,5.0,UPI,44.94706448508181,Sunday,7,Morning,9,1
2024-09-29,1900-01-01 11:06:54,Completed,Go Sedan,Chandni Chowk,DLF Phase 3,2.6,15.9,355.0,35.17,4.9,3.6,Cash,10.093829968723343,Sunday,9,Morning,11,1
2024-05-05,1900-01-01 11:25:34,Completed,Premier Sedan,Indraprastha,Shastri Park,9.8,26.3,1512.0,19.46,3.9,4.3,UPI,77.6978417266187,Sunday,5,Morning,11,1
2024-11-29,1900-01-01 17:42:45,Completed,eBike,Hero Honda Chowk,Malviya Nagar,10.1,31.4,293.0,24.63,4.5,4.1,Credit Card,11.896061713357694,Friday,11,Evening,17,1
2024-04-14,1900-01-01 13:28:35,Completed,Premier Sedan,Narsinghpur,DLF Phase 3,13.7,37.9,1414.0,19.76,4.1,3.7,Debit Card,71.5587044534413,Sunday,4,Afternoon,13,1
2024-01-20,1900-01-01 11:17:41,Completed,Premier Sedan,Laxmi Nagar,Tagore Garden,9.9,20.1,540.0,13.83,4.2,4.5,UPI,39.04555314533623,Saturday,1,Morning,11,1
2024-08-06,1900-01-01 19:23:36,Completed,Go Mini,Nirman Vihar,AIIMS,10.5,24.9,163.0,31.75,4.6,4.9,Uber Wallet,5.133858267716535,Tuesday,8,Evening,19,1
2024-02-01,1900-01-01 11:52:33,Completed,Auto,Noida Sector 62,Subhash Chowk,2.0,25.5,159.0,7.43,4.4,4.6,UPI,21.399730820995963,Thursday,2,Morning,11,1
2024-08-30,1900-01-01 12:23:15,Completed,Auto,Bahadurgarh,AIIMS,10.6,24.4,279.0,28.41,4.3,4.6,Cash,9.820485744456178,Friday,8,Afternoon,12,1
2024-11-08,1900-01-01 08:24:24,Completed,Auto,Sikanderpur,Lajpat Nagar,2.7,36.0,469.0,21.32,4.4,5.0,UPI,21.99812382739212,Friday,11,Morning,8,1
2024-06-06,1900-01-01 10:10:51,Completed,Go Sedan,Azadpur,Ghitorni,9.1,34.8,443.0,41.12,4.7,4.2,UPI,10.773346303501945,Thursday,6,Morning,10,1
2024-12-29,1900-01-01 20:13:33,Completed,Bike,Mayur Vihar,Khandsa,3.8,27.9,214.0,36.74,4.9,4.3,Uber Wallet,5.824714207947741,Sunday,12,Evening,20,1
2024-10-06,1900-01-01 15:26:16,Completed,Go Sedan,Subhash Chowk,Khandsa,2.3,24.9,424.0,39.32,4.6,4.8,Uber Wallet,10.783316378433367,Sunday,10,Afternoon,15,1
2024-12-03,1900-01-01 13:55:15,Completed,Go Sedan,Tis Hazari,Lok Kalyan Marg,12.3,30.2,210.0,28.9,4.6,4.2,UPI,7.26643598615917,Tuesday,12,Afternoon,13,1
2024-02-23,1900-01-01 19:36:04,Completed,Uber XL,Badarpur,RK Puram,3.5,17.5,293.0,41.2,3.3,4.2,UPI,7.1116504854368925,Friday,2,Evening,19,1
2024-01-31,1900-01-01 19:00:28,Completed,Auto,Ardee City,Rajiv Nagar,8.9,43.9,707.0,41.15,3.1,4.9,UPI,17.18104495747266,Wednesday,1,Evening,19,1
2024-09-22,1900-01-01 18:59:41,Completed,Auto,Botanical Garden,IGNOU Road,14.1,31.8,741.0,3.25,4.1,4.9,Cash,228.0,Sunday,9,Evening,18,1
2024-08-06,1900-01-01 00:36:08,Completed,Go Sedan,Satguru Ram Singh Marg,Rajiv Nagar,11.8,34.0,142.0,17.46,4.3,4.3,Cash,8.132875143184421,Tuesday,8,Night,0,1
2024-01-19,1900-01-01 21:15:58,Completed,Premier Sedan,Tughlakabad,Badarpur,13.0,20.1,586.0,26.14,4.4,3.5,UPI,22.417750573833207,Friday,1,Night,21,1
2024-05-10,1900-01-01 12:17:46,Completed,eBike,Green Park,Greater Kailash,8.5,23.2,421.0,42.35,4.6,4.5,Credit Card,9.940968122786304,Friday,5,Afternoon,12,1
2024-06-27,1900-01-01 07:35:56,Completed,eBike,Panchsheel Park,Madipur,9.6,25.7,861.0,37.71,4.0,3.2,UPI,22.8321400159109,Thursday,6,Morning,7,1
2024-09-24,1900-01-01 13:03:30,Completed,Go Mini,Sarojini Nagar,Rajiv Chowk,4.1,21.1,807.0,16.53,4.6,4.8,Cash,48.82032667876587,Tuesday,9,Afternoon,13,1
2024-10-10,1900-01-01 14:09:40,Completed,Bike,Faridabad Sector 15,Vinobapuri,4.3,25.0,214.0,38.15,4.2,4.5,UPI,5.6094364351245085,Thursday,10,Afternoon,14,1
2024-03-17,1900-01-01 06:41:41,Completed,Go Sedan,New Colony,Sarojini Nagar,6.6,42.1,633.0,20.13,4.9,4.2,UPI,31.445603576751118,Sunday,3,Morning,6,1
2024-08-03,1900-01-01 06:18:14,Completed,Premier Sedan,Pragati Maidan,Tis Hazari,7.7,44.5,234.0,49.13,4.6,4.2,Debit Card,4.762874007734582,Saturday,8,Morning,6,1
2024-02-14,1900-01-01 09:05:38,Completed,eBike,Manesar,Pulbangash,5.2,26.9,287.0,26.6,4.3,4.1,Credit Card,10.789473684210526,Wednesday,2,Morning,9,1
2024-12-30,1900-01-01 22:24:59,Completed,Go Mini,Jahangirpuri,Badshahpur,4.2,31.1,972.0,18.66,4.3,4.5,Cash,52.09003215434083,Monday,12,Night,22,1
2024-03-19,1900-01-01 18:49:19,Completed,Premier Sedan,Pitampura,Gurgaon Sector 56,13.9,19.8,241.0,34.16,4.5,4.6,UPI,7.0550351288056214,Tuesday,3,Evening,18,1
2024-11-22,1900-01-01 07:39:23,Completed,Go Sedan,IGI Airport,Gurgaon Sector 29,6.0,19.0,328.0,5.52,4.3,3.3,UPI,59.42028985507247,Friday,11,Morning,7,1
2024-10-01,1900-01-01 20:15:05,Completed,Premier Sedan,Paschim Vihar,Gurgaon Sector 56,14.0,18.2,418.0,13.06,3.6,4.3,UPI,32.00612557427259,Tuesday,10,Evening,20,1
2024-11-26,1900-01-01 04:42:44,Completed,Auto,Ramesh Nagar,Ardee City,8.8,38.4,429.0,41.54,3.0,5.0,Cash,10.327395281656235,Tuesday,11,Night,4,1
2024-11-27,1900-01-01 09:09:03,Completed,Go Sedan,Mundka,Huda City Centre,6.5,36.0,223.0,32.69,4.1,4.8,Debit Card,6.821657999388193,Wednesday,11,Morning,9,1
2024-06-26,1900-01-01 14:08:02,Completed,Auto,Gurgaon Sector 29,Preet Vihar,7.7,16.3,50.0,43.87,3.8,4.9,Debit Card,1.1397310234784592,Wednesday,6,Afternoon,14,1
2024-09-07,1900-01-01 06:17:16,Completed,Go Sedan,Mundka,GTB Nagar,6.4,32.3,533.0,11.73,3.4,4.2,UPI,45.43904518329071,Saturday,9,Morning,6,1
2024-05-10,1900-01-01 21:14:53,Completed,Premier Sedan,Seelampur,Indraprastha,13.1,40.9,428.0,44.41,3.2,4.2,Cash,9.637469038504841,Friday,5,Night,21,1
2024-12-19,1900-01-01 17:40:43,Completed,Go Sedan,Sarojini Nagar,Gurgaon Sector 29,11.7,36.8,72.0,21.91,4.3,4.9,UPI,3.2861706983112735,Thursday,12,Evening,17,1
2024-07-03,1900-01-01 18:16:00,Completed,Go Sedan,Vishwavidyalaya,Sushant Lok,9.9,37.5,448.0,5.29,3.8,4.0,Cash,84.68809073724007,Wednesday,7,Evening,18,1
2024-03-05,1900-01-01 04:47:42,Completed,Auto,Subhash Nagar,Ramesh Nagar,9.5,36.3,395.0,23.37,4.3,4.5,Cash,16.90201112537441,Tuesday,3,Night,4,1
2024-05-29,1900-01-01 10:11:29,Completed,Premier Sedan,Lok Kalyan Marg,India Gate,12.4,34.6,201.0,26.59,4.3,4.7,UPI,7.559232794283565,Wednesday,5,Morning,10,1
2024-03-23,1900-01-01 14:18:58,Completed,Go Sedan,Ghitorni Village,Ashok Vihar,2.5,40.7,495.0,32.77,4.2,3.8,UPI,15.10527921879768,Saturday,3,Afternoon,14,1
2024-11-29,1900-01-01 18:41:12,Completed,Go Mini,Chandni Chowk,Anand Vihar,5.6,34.7,95.0,37.26,3.1,4.4,Uber Wallet,2.5496511003757383,Friday,11,Evening,18,1
2024-06-27,1900-01-01 08:24:43,Completed,Premier Sedan,Rithala,Sarojini Nagar,8.0,21.1,372.0,12.02,4.4,4.7,Cash,30.948419301164726,Thursday,6,Morning,8,1
2024-05-06,1900-01-01 14:51:04,Completed,Uber XL,Govindpuri,Gwal Pahari,8.9,21.2,223.0,16.95,4.3,4.9,Debit Card,13.156342182890857,Monday,5,Afternoon,14,1
2024-12-27,1900-01-01 18:33:44,Completed,Go Mini,Jor Bagh,Udyog Vihar Phase 4,5.7,30.5,435.0,26.48,4.3,4.2,Cash,16.42749244712991,Friday,12,Evening,18,1
2024-08-25,1900-01-01 15:43:28,Completed,Auto,Palam Vihar,Hero Honda Chowk,12.1,21.9,460.0,48.12,3.7,3.7,Cash,9.559434746467167,Sunday,8,Afternoon,15,1
2024-05-21,1900-01-01 09:13:43,Completed,Go Sedan,Moti Nagar,Chanakyapuri,3.9,25.9,197.0,7.51,4.3,4.2,Credit Card,26.23169107856192,Tuesday,5,Morning,9,1
2024-04-25,1900-01-01 03:11:48,Completed,Bike,Peeragarhi,Punjabi Bagh,2.3,40.7,1419.0,40.31,4.6,4.4,UPI,35.202183081121305,Thursday,4,Night,3,1
2024-09-07,1900-01-01 15:53:25,Completed,Go Sedan,Kadarpur,Akshardham,14.0,15.6,97.0,4.31,4.3,4.2,Credit Card,22.505800464037126,Saturday,9,Afternoon,15,1
2024-04-25,1900-01-01 15:51:54,Completed,Go Mini,Ashok Park Main,Ardee City,8.4,29.9,2472.0,47.71,4.8,3.9,UPI,51.813037099140644,Thursday,4,Afternoon,15,1
2024-10-22,1900-01-01 14:20:35,Completed,Go Sedan,Peeragarhi,Kherki Daula Toll,4.3,20.6,432.0,13.22,4.0,4.4,Cash,32.677760968229954,Tuesday,10,Afternoon,14,1
2024-01-27,1900-01-01 12:54:48,Completed,eBike,Bhiwadi,Yamuna Bank,13.0,29.9,753.0,24.74,3.8,4.2,Cash,30.436540016168152,Saturday,1,Afternoon,12,1
2024-09-24,1900-01-01 20:09:32,Completed,Auto,Ambience Mall,Sarojini Nagar,5.6,27.3,799.0,45.67,4.9,4.5,UPI,17.49507335231005,Tuesday,9,Evening,20,1
2024-10-03,1900-01-01 14:03:04,Completed,Bike,Dwarka Mor,Laxmi Nagar,9.5,39.9,121.0,34.98,4.6,4.1,UPI,3.459119496855346,Thursday,10,Afternoon,14,1
2024-02-21,1900-01-01 18:57:59,Completed,Go Mini,Panipat,INA Market,11.6,27.2,364.0,3.43,4.1,4.9,UPI,106.12244897959184,Wednesday,2,Evening,18,1
2024-06-09,1900-01-01 19:05:03,Completed,Go Sedan,MG Road,DLF Phase 3,14.7,30.4,606.0,9.22,4.3,4.3,UPI,65.72668112798264,Sunday,6,Evening,19,1
2024-06-29,1900-01-01 08:50:34,Completed,Go Mini,Jasola,Dilshad Garden,8.6,31.4,436.0,9.3,4.3,4.3,UPI,46.88172043010752,Saturday,6,Morning,8,1
2024-08-25,1900-01-01 11:55:44,Completed,Go Mini,Civil Lines Gurgaon,ITO,12.4,35.9,566.0,3.39,4.0,4.6,UPI,166.9616519174041,Sunday,8,Morning,11,1
2024-04-01,1900-01-01 09:24:38,Completed,Go Mini,Nawada,Akshardham,9.0,30.8,340.0,47.06,5.0,4.6,UPI,7.224819379515512,Monday,4,Morning,9,1
2024-11-29,1900-01-01 18:05:51,Completed,Bike,Shahdara,Kirti Nagar,14.5,24.5,229.0,30.79,4.3,3.7,UPI,7.437479701201689,Friday,11,Evening,18,1
2024-10-21,1900-01-01 16:01:14,Completed,Auto,Jor Bagh,Seelampur,4.0,15.8,188.0,8.71,3.2,4.6,Cash,21.58438576349024,Monday,10,Afternoon,16,1
2024-01-01,1900-01-01 18:19:00,Completed,Bike,Udyog Vihar Phase 4,Sarai Kale Khan,3.2,33.9,284.0,33.61,4.6,4.4,UPI,8.449866111276407,Monday,1,Evening,18,1
2024-07-10,1900-01-01 15:45:19,Completed,Go Sedan,Pataudi Chowk,IFFCO Chowk,7.1,16.4,628.0,44.38,4.5,4.2,UPI,14.150518251464623,Wednesday,7,Afternoon,15,1
2024-08-10,1900-01-01 20:26:07,Completed,Bike,Khandsa,Jahangirpuri,7.1,26.8,1122.0,43.87,4.2,4.8,UPI,25.575564166856623,Saturday,8,Evening,20,1
2024-07-16,1900-01-01 11:49:20,Completed,Premier Sedan,Tis Hazari,Sadar Bazar Gurgaon,10.7,15.9,344.0,44.08,3.4,3.8,UPI,7.80399274047187,Tuesday,7,Morning,11,1
2024-07-08,1900-01-01 14:57:12,Completed,Premier Sedan,Huda City Centre,Akshardham,9.3,40.1,333.0,24.37,3.9,4.7,Cash,13.664341403364793,Monday,7,Afternoon,14,1
2024-02-21,1900-01-01 23:53:18,Completed,Go Sedan,Pulbangash,Mansarovar Park,3.5,26.2,852.0,27.22,4.1,4.3,Cash,31.30051432770022,Wednesday,2,Night,23,1
2024-07-17,1900-01-01 22:33:12,Completed,Bike,Jama Masjid,Sarojini Nagar,10.1,38.2,786.0,36.52,4.1,4.7,Uber Wallet,21.522453450164292,Wednesday,7,Night,22,1
2024-04-19,1900-01-01 14:38:10,Completed,Premier Sedan,Mandi House,Sonipat,6.3,38.6,490.0,41.8,4.0,4.2,Debit Card,11.722488038277513,Friday,4,Afternoon,14,1
2024-03-15,1900-01-01 10:16:41,Completed,eBike,IGI Airport,Kherki Daula Toll,10.2,32.9,972.0,33.43,4.6,4.6,UPI,29.075680526473228,Friday,3,Morning,10,1
2024-06-20,1900-01-01 20:21:42,Completed,Go Sedan,Greater Noida,Gurgaon Sector 56,5.7,36.1,457.0,6.26,5.0,4.8,Cash,73.00319488817891,Thursday,6,Evening,20,1
2024-11-23,1900-01-01 12:30:38,Completed,Auto,Bahadurgarh,Punjabi Bagh,4.7,42.4,413.0,39.45,4.7,4.8,UPI,10.468948035487958,Saturday,11,Afternoon,12,1
2024-11-05,1900-01-01 13:10:30,Completed,Go Sedan,Dwarka Mor,Ghaziabad,8.0,30.9,277.0,18.07,3.3,4.4,Credit Card,15.329275041505257,Tuesday,11,Afternoon,13,1
2024-01-09,1900-01-01 12:24:23,Completed,Go Mini,Tis Hazari,Bahadurgarh,9.2,23.9,217.0,49.13,4.2,4.2,Uber Wallet,4.416853246488906,Tuesday,1,Afternoon,12,1
2024-12-05,1900-01-01 19:17:59,Completed,Auto,Tughlakabad,Nehru Place,14.8,16.7,161.0,7.78,3.4,4.3,Debit Card,20.69408740359897,Thursday,12,Evening,19,1
2024-08-01,1900-01-01 23:41:58,Completed,eBike,Chirag Delhi,Greater Kailash,3.7,26.0,187.0,3.97,4.6,4.2,Debit Card,47.10327455919395,Thursday,8,Night,23,1
2024-01-02,1900-01-01 17:40:14,Completed,Go Mini,Huda City Centre,IMT Manesar,8.6,42.7,66.0,45.97,4.6,3.2,Cash,1.4357189471394387,Tuesday,1,Evening,17,1
2024-06-01,1900-01-01 17:57:27,Completed,Go Mini,Gurgaon Sector 29,Nawada,13.0,28.0,1258.0,14.21,3.1,4.8,Cash,88.52920478536241,Saturday,6,Evening,17,1
2024-01-25,1900-01-01 21:42:51,Completed,Go Mini,IFFCO Chowk,Mandi House,12.8,38.4,161.0,21.7,4.3,3.9,Uber Wallet,7.419354838709678,Thursday,1,Night,21,1
2024-12-12,1900-01-01 05:25:36,Completed,Go Mini,Jama Masjid,Chirag Delhi,6.2,15.8,822.0,8.36,4.5,4.2,UPI,98.32535885167465,Thursday,12,Morning,5,1
2024-10-07,1900-01-01 20:49:37,Completed,Go Sedan,Udyog Vihar,Hero Honda Chowk,9.9,43.7,359.0,21.45,3.8,4.6,UPI,16.736596736596738,Monday,10,Evening,20,1
2024-02-14,1900-01-01 10:22:56,Completed,Go Sedan,Rajouri Garden,Ghitorni,8.3,31.8,1398.0,35.25,4.3,4.9,Cash,39.659574468085104,Wednesday,2,Morning,10,1
2024-09-21,1900-01-01 12:18:28,Completed,eBike,Khan Market,IIT Delhi,13.0,20.5,94.0,3.57,4.7,4.9,Cash,26.330532212885156,Saturday,9,Afternoon,12,1
2024-12-29,1900-01-01 20:11:03,Completed,Go Sedan,Moti Nagar,Akshardham,4.9,17.8,129.0,9.73,4.4,4.6,UPI,13.257965056526206,Sunday,12,Evening,20,1
2024-06-20,1900-01-01 18:49:45,Completed,Auto,Palam Vihar,Barakhamba Road,11.9,40.2,336.0,4.28,3.9,4.5,Cash,78.50467289719626,Thursday,6,Evening,18,1
2024-10-08,1900-01-01 13:38:36,Completed,Auto,Shastri Park,IMT Manesar,7.0,17.8,266.0,49.83,4.6,4.6,UPI,5.3381497090106365,Tuesday,10,Afternoon,13,1
2024-04-26,1900-01-01 11:18:56,Completed,Auto,Jhilmil,Jahangirpuri,11.2,30.7,373.0,19.61,4.2,4.6,Debit Card,19.020907700152982,Friday,4,Morning,11,1
2024-09-11,1900-01-01 15:14:32,Completed,Go Mini,Chhatarpur,New Delhi Railway Station,8.0,44.3,800.0,49.07,3.9,4.2,Cash,16.303240269003464,Wednesday,9,Afternoon,15,1
2024-10-09,1900-01-01 16:03:05,Completed,Go Sedan,Civil Lines Gurgaon,Botanical Garden,5.0,31.4,234.0,14.34,4.8,3.4,Uber Wallet,16.317991631799163,Wednesday,10,Afternoon,16,1
2024-05-19,1900-01-01 09:05:35,Completed,Go Mini,Panchsheel Park,Rohini East,3.7,39.3,688.0,26.0,4.2,4.6,UPI,26.46153846153846,Sunday,5,Morning,9,1
2024-05-15,1900-01-01 04:35:33,Completed,Go Sedan,Okhla,Moti Nagar,5.3,43.3,263.0,3.69,5.0,3.3,Cash,71.27371273712737,Wednesday,5,Night,4,1
2024-09-01,1900-01-01 20:33:06,Completed,Auto,Saket A Block,Chhatarpur,2.3,16.0,1053.0,16.86,3.7,4.4,Cash,62.45551601423488,Sunday,9,Evening,20,1
2024-02-09,1900-01-01 12:43:54,Completed,Premier Sedan,Aya Nagar,Khan Market,9.5,20.2,290.0,6.98,4.1,4.6,UPI,41.54727793696275,Friday,2,Afternoon,12,1
2024-03-14,1900-01-01 10:03:22,Completed,Go Sedan,Vishwavidyalaya,Malviya Nagar,10.1,26.5,579.0,27.51,4.3,4.8,Uber Wallet,21.04689203925845,Thursday,3,Morning,10,1
2024-12-01,1900-01-01 15:57:48,Completed,Go Sedan,Ashram,Moolchand,13.8,24.4,289.0,9.34,4.2,4.6,Cash,30.94218415417559,Sunday,12,Afternoon,15,1
2024-04-12,1900-01-01 07:41:59,Completed,Premier Sedan,Vishwavidyalaya,Noida Film City,2.8,39.5,437.0,2.76,4.4,4.8,Cash,158.33333333333334,Friday,4,Morning,7,1
2024-06-04,1900-01-01 19:13:29,Completed,Auto,Dilshad Garden,Udyog Vihar,6.7,34.0,121.0,42.17,4.1,4.8,UPI,2.8693383922219584,Tuesday,6,Evening,19,1
2024-01-16,1900-01-01 22:23:14,Completed,Go Sedan,Punjabi Bagh,Greater Kailash,14.7,38.4,419.0,45.14,3.8,4.9,Uber Wallet,9.282233052724855,Tuesday,1,Night,22,1
2024-05-13,1900-01-01 11:18:02,Completed,Auto,ITO,Jahangirpuri,9.6,26.2,571.0,36.83,4.7,4.9,Debit Card,15.5036654900896,Monday,5,Morning,11,1
2024-07-01,1900-01-01 19:55:16,Completed,Go Sedan,Tughlakabad,Saket A Block,3.7,33.7,611.0,31.54,3.7,4.4,Cash,19.372225745085608,Monday,7,Evening,19,1
2024-08-03,1900-01-01 21:01:34,Completed,Auto,Central Secretariat,Palam Vihar,3.0,18.2,424.0,31.88,3.8,4.2,Cash,13.299874529485571,Saturday,8,Night,21,1
2024-09-27,1900-01-01 05:49:38,Completed,Auto,Peeragarhi,Ramesh Nagar,12.9,40.5,391.0,15.55,4.7,4.9,UPI,25.144694533762056,Friday,9,Morning,5,1
2024-11-02,1900-01-01 22:27:41,Completed,Auto,Vidhan Sabha,Old Gurgaon,5.0,43.0,355.0,6.61,4.4,4.6,UPI,53.70650529500756,Saturday,11,Night,22,1
2024-04-09,1900-01-01 08:28:30,Completed,Auto,Shahdara,Civil Lines Gurgaon,3.9,18.9,72.0,10.62,4.2,4.9,UPI,6.779661016949153,Tuesday,4,Morning,8,1
2024-10-17,1900-01-01 10:00:36,Completed,Go Mini,Ambience Mall,Maidan Garhi,6.3,41.6,2301.0,18.64,3.7,4.8,UPI,123.44420600858369,Thursday,10,Morning,10,1
2024-02-16,1900-01-01 19:53:45,Completed,Go Mini,Pragati Maidan,DLF Phase 3,11.2,42.5,443.0,40.24,4.3,4.9,Credit Card,11.008946322067594,Friday,2,Evening,19,1
2024-06-03,1900-01-01 20:21:25,Completed,Go Sedan,MG Road,Noida Sector 62,3.9,28.9,89.0,28.06,4.6,4.1,UPI,3.1717747683535285,Monday,6,Evening,20,1
2024-03-20,1900-01-01 16:53:48,Completed,Auto,Kadarpur,Sohna Road,8.9,16.9,412.0,39.27,3.9,4.6,Cash,10.491469314998726,Wednesday,3,Afternoon,16,1
2024-08-09,1900-01-01 13:13:17,Completed,Uber XL,IGI Airport,Connaught Place,4.2,23.4,238.0,7.91,5.0,4.2,Debit Card,30.088495575221238,Friday,8,Afternoon,13,1
2024-08-29,1900-01-01 19:44:23,Completed,Auto,Govindpuri,Tagore Garden,11.1,20.8,229.0,15.66,3.9,3.7,UPI,14.62324393358876,Thursday,8,Evening,19,1
2024-06-29,1900-01-01 12:52:50,Completed,Go Sedan,GTB Nagar,Tilak Nagar,12.9,27.6,320.0,20.05,3.1,5.0,UPI,15.96009975062344,Saturday,6,Afternoon,12,1
2024-05-11,1900-01-01 16:36:43,Completed,Auto,Paschim Vihar,Lal Quila,14.0,25.9,365.0,23.34,4.6,4.6,UPI,15.638389031705227,Saturday,5,Afternoon,16,1
2024-01-23,1900-01-01 19:45:13,Completed,Go Sedan,Okhla,Barakhamba Road,12.0,23.1,265.0,7.34,4.8,4.6,Credit Card,36.10354223433242,Tuesday,1,Evening,19,1
2024-11-25,1900-01-01 18:51:06,Completed,Bike,Noida Sector 62,Golf Course Road,11.3,30.3,589.0,38.25,4.2,3.8,UPI,15.398692810457517,Monday,11,Evening,18,1
2024-07-18,1900-01-01 14:26:26,Completed,Auto,New Delhi Railway Station,Udyog Vihar,10.9,18.1,338.0,16.55,3.7,4.6,Cash,20.422960725075527,Thursday,7,Afternoon,14,1
2024-10-04,1900-01-01 14:02:47,Completed,Bike,Anand Vihar ISBT,Uttam Nagar,6.9,18.3,920.0,46.01,4.9,4.5,UPI,19.995653118887198,Friday,10,Afternoon,14,1
2024-06-27,1900-01-01 11:48:48,Completed,Go Sedan,Noida Sector 62,Sarojini Nagar,2.0,15.7,641.0,17.98,3.6,3.7,Credit Card,35.65072302558398,Thursday,6,Morning,11,1
2024-01-11,1900-01-01 04:42:17,Completed,Go Sedan,Gurgaon Sector 29,Kashmere Gate,2.3,15.1,260.0,46.53,4.4,4.3,Debit Card,5.587792821835375,Thursday,1,Night,4,1
2024-10-01,1900-01-01 07:21:17,Completed,Auto,Shivaji Park,AIIMS,3.0,38.4,430.0,39.33,4.5,3.9,UPI,10.933129926264938,Tuesday,10,Morning,7,1
2024-11-27,1900-01-01 19:13:57,Completed,Go Mini,Meerut,Okhla,6.7,29.2,356.0,24.44,4.2,4.3,Uber Wallet,14.566284779050736,Wednesday,11,Evening,19,1
2024-12-02,1900-01-01 19:32:41,Completed,Premier Sedan,Gwal Pahari,Bhikaji Cama Place,12.2,18.1,397.0,40.14,4.3,4.4,Credit Card,9.8903836571998,Monday,12,Evening,19,1
2024-10-19,1900-01-01 05:55:31,Completed,Go Sedan,Kherki Daula Toll,Nawada,10.6,37.0,132.0,34.5,3.4,3.7,Uber Wallet,3.8260869565217392,Saturday,10,Morning,5,1
2024-02-13,1900-01-01 04:26:35,Completed,Go Mini,Delhi Gate,Pitampura,11.1,22.2,472.0,48.53,4.4,4.6,UPI,9.725942715845868,Tuesday,2,Night,4,1
2024-07-30,1900-01-01 16:32:41,Completed,Auto,RK Puram,Ghitorni Village,8.2,32.7,76.0,15.43,4.2,4.1,Cash,4.92546986390149,Tuesday,7,Afternoon,16,1
2024-11-12,1900-01-01 18:30:17,Completed,Auto,South Extension,Lok Kalyan Marg,7.3,18.0,555.0,39.83,3.2,4.9,Credit Card,13.934220436856641,Tuesday,11,Evening,18,1
2024-10-03,1900-01-01 05:26:12,Completed,Auto,Greater Noida,Udyog Vihar,7.6,24.1,252.0,4.28,3.8,3.7,UPI,58.87850467289719,Thursday,10,Morning,5,1
2024-07-03,1900-01-01 19:26:39,Completed,Bike,Ashok Park Main,Vaishali,14.4,15.1,396.0,7.18,4.2,4.6,UPI,55.15320334261839,Wednesday,7,Evening,19,1
2024-08-20,1900-01-01 16:55:27,Completed,Bike,Yamuna Bank,Huda City Centre,11.7,36.8,178.0,48.21,4.4,4.5,UPI,3.6921800456336857,Tuesday,8,Afternoon,16,1
2024-01-27,1900-01-01 17:08:23,Completed,Auto,Mundka,Kashmere Gate,4.4,35.1,350.0,40.91,4.4,3.7,Debit Card,8.555365436323639,Saturday,1,Evening,17,1
2024-08-23,1900-01-01 18:19:53,Completed,Go Sedan,Bahadurgarh,Shastri Park,9.0,23.4,262.0,20.51,3.5,4.2,UPI,12.774256460263285,Friday,8,Evening,18,1
2024-03-21,1900-01-01 23:47:03,Completed,Go Sedan,Saidulajab,Barakhamba Road,5.3,36.3,641.0,20.87,3.2,4.2,Cash,30.71394345951126,Thursday,3,Night,23,1
2024-03-13,1900-01-01 23:01:06,Completed,Bike,Nirman Vihar,IGNOU Road,2.9,44.1,217.0,15.5,4.6,4.8,Cash,14.0,Wednesday,3,Night,23,1
2024-07-07,1900-01-01 21:34:24,Completed,Bike,Tilak Nagar,Shivaji Park,6.4,32.2,661.0,40.11,3.6,4.3,UPI,16.479680877586638,Sunday,7,Night,21,1
2024-02-29,1900-01-01 19:41:10,Completed,Bike,Qutub Minar,Ambience Mall,5.6,25.6,626.0,7.64,3.8,3.2,UPI,81.93717277486911,Thursday,2,Evening,19,1
